date,countryiso3code,SH.XPD.CHEX.PC.CD,SH.XPD.CHEX.GD.ZS,SP.ADO.TFRT,SP.POP.GROW,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.TFRT.IN,SP.DYN.LE00.IN,SP.DYN.IMRT.IN,SH.STA.SUIC.P5,NCD_BMI_25A,NY.GDP.MKTP.KN,NCD_HYP_PREVALENCE_A
2001,MEX,363.67358398,4.8203578,77.508,140395986845276.0,100298152,23.43,2.669,74.658,22.8,3.8,169.1,12880621885000,102.7
2001,PER,89.9174881,4.72161007,71.9814,127433150316884.0,26799289,22.935,2.789,71.505,27.2,2.9,146.7,223580000000,59.6
2002,ARG,223.84860229,7.3933115,64.058,108355691032176.0,37681743,19.175,2.486,73.932,16.4,10.2,166.4,408812193300,122.8
2002,BRA,246.94700623,8.69685745,80.842,131274754952678.0,179537523,18.955,2.163,70.813,26.8,4.4,142.1,282831731568706,132.5
2002,CHL,323.06716919,7.26602364,57.03,10788448744697.0,15684413,15.713,1.972,76.894,8.3,9.6,166.7,101788234745100,118.9
2002,COL,130.42552185,5.73295689,95.521,152695418393204.0,40875363,21.133,2.458,73.517,19.9,4.7,152.2,448689941488100,93.9
2002,MEX,385.09851074,5.0716424,76.14,137302085830616.0,101684764,23.009,2.623,74.922,21.9,3.9,171.0,12875489668000,103.5
2002,PER,98.33521271,4.93902206,71.509,111939418945658.0,27100964,22.65,2.749,71.882,25.2,2.9,148.4,235773000000,59.5
2003,ARG,262.28659058,6.89451599,63.834,107200471174976.0,38087866,19.026,2.461,74.107,15.8,9.7,168.0,444939093600,124.0
2003,BRA,251.4379425,8.18899918,78.904,125737996705435.0,181809244,18.363,2.097,71.17,25.1,4.3,144.2,286058357980168,133.7
2003,CHL,349.98782349,7.33330393,56.6368,104799383160613.0,15849649,15.412,1.943,77.146,8.1,9.7,168.4,106595942726700,119.2
2003,COL,128.00614929,5.77505875,92.8456,147772152838485.0,41483872,20.535,2.395,73.777,19.4,4.6,154.1,466270833399700,94.2
2003,MEX,411.42242432,5.81486464,74.971,1.36378023068234e+16,103081020,22.584,2.579,75.118,21.0,4.0,172.8,13061718521000,103.9
2003,PER,98.09124756,4.58695984,71.5174,995922165955881.0,27372217,22.453,2.723,72.24,23.5,3.0,150.1,245593000000,59.6
2004,ARG,311.64505005,7.22868299,63.61,105538943935448.0,38491970,18.879,2.438,74.28,15.3,8.7,169.6,485115195200,125.2
2004,BRA,295.52862549,8.12491989,76.966,120129414101631.0,184006479,17.787,2.033,71.531,23.5,4.4,146.3,302535218240608,134.9
2004,CHL,427.51669312,6.90115023,56.2436,103766797310084.0,16014972,15.184,1.923,77.391,7.9,10.1,170.0,113710426877300,119.6
2004,COL,157.57557678,5.79892778,90.1702,14171664654293.0,42075953,19.917,2.33,74.026,18.9,4.5,155.9,491137159839000,94.7
2004,MEX,445.62039185,5.9539032,73.802,138146893230283.0,104514934,22.158,2.536,75.243,20.2,4.0,174.6,13573815057000,104.3
2004,PER,106.03347015,4.42970943,71.5258,916462047758842.0,27624226,22.32,2.706,72.581,22.0,2.8,151.9,257770000000,59.6
2005,ARG,392.58874512,7.61078882,63.386,103626836534216.0,38892924,18.735,2.416,74.451,14.8,8.6,171.2,528055942500,126.6
2005,BRA,384.93200684,8.03540993,75.028,114588477164177.0,186127108,17.243,1.976,71.896,22.0,4.7,148.4,312222795463224,135.8
2005,CHL,500.64517212,6.58871555,55.8504,104195390189779.0,16182713,15.021,1.909,77.63,7.7,9.7,171.8,120347756481600,119.7
2005,COL,207.15899658,6.06709814,87.4948,134976822034893.0,42647731,19.295,2.263,74.265,18.3,4.1,157.7,514853000000000,95.0
2005,MEX,483.09536743,5.83612156,72.633,14158169793862.0,106005199,21.741,2.495,75.3,19.5,4.1,176.4,13887072520000,104.7
2005,PER,124.29225922,4.66595268,71.5342,871919037656189.0,27866140,22.204,2.695,72.908,20.6,2.7,153.7,273971000000,59.4
2006,ARG,455.7980957,7.64032841,63.162,101545457815013.0,39289876,18.596,2.397,74.62,14.4,8.6,172.8,570549404200,127.9
2006,BRA,485.59933472,8.24952602,73.09,109019257285986.0,188167353,16.747,1.925,72.26,20.7,4.7,150.4,324593027366385,136.7
2006,CHL,571.20141602,6.03516722,55.4572,105599431314121.0,16354507,14.914,1.901,77.865,7.6,10.0,173.4,127628784707600,119.8
2006,COL,237.01751709,6.33551502,84.8194,12887279460493.0,43200901,18.69,2.198,74.5,17.8,4.1,159.5,549435000000000,95.4
2006,MEX,512.83319092,5.65525532,71.464,14562132376675.0,107560155,21.343,2.456,75.296,18.8,4.0,178.1,14511307247000,105.0
2006,PER,137.21992493,4.4095645,71.5426,843037361589071.0,28102055,22.052,2.682,73.222,19.3,2.7,155.5,294598000000,59.4
