date,countryiso3code,SH.XPD.CHEX.PC.CD,SH.XPD.CHEX.GD.ZS,SP.ADO.TFRT,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.TFRT.IN,SP.DYN.LE00.IN,SP.DYN.IMRT.IN,SH.STA.SUIC.P5,ncd_bmi_25a,NY.GDP.PCAP.CD,NY.GDP.MKTP.CD,ncd_hyp_prevalence_a,SP.POP.GROW
1997,POL,1217.6923828125,6.7247838973999,19.034,38649660,10.7,1.51,72.6463414634146,10.4,13.6942739486694,150.1,4123.13561806773,159357789772.207,138.4,"5,10088094514868"
1997,ROU,991.634460449219,6.2979154586792,40.319,22553978,10.5,1.32,69.0048780487805,21.2,12.523889541626,145.6,1577.32335708773,35574916294.6429,139.8,"5,5384825815831"
1997,RUS,1056.94189453125,6.53467750549316,35.051,147915361,8.6,1.218,66.6987804878049,17.0,18.8906803131104,150.9,2737.57202148438,404928954191.876,152.6,"5,87278412004864"
1997,TZA,-420.702209472656,4.14221000671387,134.39,31192853,41.854,5.78,49.503,89.6,5.90254926681519,50.8,253.475982666016,7683852496.84499,108.6,"6,13653326188598"
1997,USA,2729.54663085938,8.84733867645264,51.39,272657000,14.2,1.971,76.4292682926829,7.5,10.5580196380615,169.2,31459.1389804773,8577554457000.0,92.7,"6,2909425528293"
1997,ZAF,542.005249023438,5.88951396942139,77.084,42987456,23.983,2.919,59.489,46.6,11.0914211273193,120.7,3930.83656417086,168976663845.486,112.2,"6,36845338444474"
1998,AFG,-607.065612792969,4.85422325134277,161.469,19737770,48.688,7.61,54.906,95.6,5.91147518157959,39.9,-3608.10034179688,-180621180928.0,108.2,"6,43765560922096"
1998,ARG,1354.07543945313,8.61993217468262,68.6524,36063451,19.945,2.618,73.213,18.9,11.2985725402832,159.9,8289.5075682025,298948250000.0,118.3,"6,52274707563834"
1998,AUS,2172.96533203125,7.71560478210449,18.9462,18711000,13.3,1.762,78.6317073170732,5.3,11.5243844985962,165.4,21345.9709868552,399404463135.047,94.1,"6,58793399286152"
1998,BGD,-164.9208984375,3.47227811813354,118.4906,122682818,28.821,3.371,64.25,69.9,5.783278465271,32.8,407.429176197808,49984559471.3656,86.1,"6,63378691379712"
1998,BRA,803.659729003906,7.00991153717041,83.578,169785253,21.147,2.426,69.419,34.3,9.51449012756348,133.3,5087.07907232375,863711007325.493,127.4,"6,66226661614404"
1998,CHL,1186.46142578125,7.12232398986816,63.6964,14977736,17.742,2.172,75.813,10.1,11.1348676681519,159.7,5474.4792174267,81995304456.1038,116.1,"6,67535194890226"
1998,CHN,548.2216796875,4.19727563858032,11.073,1241935000,15.64,1.597,70.737,33.7,10.0907888412476,58.7,828.580479299572,1029043097558.91,76.7,"6,67514133912144"
1998,COD,-549.744018554688,3.4193651676178,124.5532,44849968,46.022,6.768,49.233,110.3,5.4797534942627,47.7,138.635690290267,6217806273.17637,97.1,"6,66271170073252"
1998,COL,836.022338867188,6.35599327087402,99.8418,38364307,23.361,2.683,72.264,22.6,7.79416751861572,144.7,2566.02419382074,98443739941.1664,91.7,"6,63935631589166"
1998,DEU,2273.7177734375,8.1712589263916,12.9652,82047195,9.6,1.36,77.4756097560976,4.7,13.2378120422363,149.7,27289.0593603191,2238990774702.68,124.6,"6,6056383639292"
1998,EGY,748.737670898438,6.12485837936401,58.8856,66200259,26.845,3.529,68.051,41.5,8.71491527557373,155.3,1281.39691350876,84828807556.0803,111.0,"6,56586834910112"
1998,ESP,1830.7109375,7.26349449157715,8.4628,40223509,9.1,1.13,78.6658536585366,4.7,11.3726253509521,163.1,15394.3514628249,619214834614.099,108.0,"6,51701154340018"
1998,ETH,-482.425354003906,3.60412120819092,115.2386,62507724,45.067,6.769,50.835,93.6,5.05630874633789,40.1,125.076141078992,7818224905.55071,80.5,"6,45339772270624"
1998,FRA,2181.50244140625,7.83499622344971,7.3606,60186284,12.8,1.78,78.6048780487805,4.4,13.0627861022949,153.5,24974.2738587988,1503108739159.44,104.2,"6,37417253015206"
1998,GBR,2115.8232421875,7.58928680419922,29.5742,58487141,12.3,1.71,77.190243902439,5.8,10.8238258361816,161.0,28269.322509823,1653391851606.49,104.4,"6,28530321630326"
1998,IDN,236.012557983398,3.69736456871033,48.6824,205724597,21.89,2.544,65.244,44.6,7.04406404495239,45.4,463.948158190899,95445547872.715,93.7,"6,19284705201818"
1998,IND,-70.5131225585938,3.74820423126221,73.515,1019483586,27.324,3.446,61.669,71.2,9.24439716339111,34.3,413.29893221522,421351477504.743,90.8,"3,9358887681212402"
1998,ITA,1943.10083007813,7.5829496383667,6.5578,56906744,9.4,1.22,78.9756097560976,5.3,12.1102628707886,151.6,22318.1373007109,1270052525928.4,127.8,"3,92324995412732"
1998,LKA,474.423522949219,4.2400221824646,28.9088,18564595,18.508,2.242,69.845,15.3,10.6728353500366,41.0,850.811603871151,15794972847.1683,95.1,"3,89705067031846"
1998,MEX,1015.92840576172,6.59187793731689,81.612,96056313,24.702,2.821,73.625,25.9,8.6629524230957,163.4,5481.18195394699,526502129378.284,99.7,"3,84800855907052"
1998,NGA,-573.599853515625,3.68240165710449,135.3652,116319763,43.259,6.159,45.994,115.4,5.4725513458252,54.1,469.43054868657,54604050168.1818,105.5,"3,769786379335"
1998,NPL,-176.853912353516,4.14140796661377,121.0428,23057875,33.645,4.306,60.884,65.1,6.96922779083252,35.3,210.611560882806,4856255044.39064,104.9,"3,67123736830748"
1998,PAK,-37.87451171875,4.22761821746826,61.6674,134843233,36.168,5.308,62.303,89.0,8.43465137481689,51.8,461.216736136457,62191955814.3478,115.7,"3,56454813164146"
1998,PER,786.900939941406,5.48340559005737,73.3986,25658070,24.448,3.002,70.274,34.3,6.20558929443359,141.4,2163.11935688776,55501467877.381,59.7,"3,46219530998736"
1998,POL,1243.859375,6.7482213973999,18.3252,38663481,10.2,1.44,72.9975609756098,9.4,13.6916370391846,151.3,4518.10822630174,174685791563.561,137.6,"3,3672495198505"
1998,ROU,1021.88165283203,6.35791969299316,39.349,22507344,10.5,1.32,69.8073170731708,20.3,12.5532350540161,146.8,1852.46730900413,41694118972.5101,139.2,"3,28409657669244"
1998,RUS,1053.51220703125,6.5328483581543,33.5634,147670784,8.8,1.232,67.029756097561,16.6,18.886266708374,151.8,1834.86181640625,270955486862.442,152.2,"3,20750380433436"
1998,TZA,-396.213073730469,4.19324398040771,134.347,31924201,41.73,5.741,49.809,86.7,5.95363807678223,52.1,395.532623291016,12270448700.1994,109.0,"3,13448880799422"
1998,USA,2778.55102539063,8.93666839599609,49.6484,275854000,14.3,1.999,76.5804878048781,7.4,10.6238079071045,171.5,32853.6769523009,9062818202000.0,92.9,"3,05390836786408"
1998,ZAF,531.796752929688,5.85145711898804,74.8174,43682259,23.499,2.829,58.315,46.9,11.1521453857422,122.9,3502.16644688732,152982541794.042,113.7,"2,9554430567697"
1999,AFG,-565.941650390625,4.90833187103271,157.71,20170847,48.419,7.561,55.376,93.0,6.01659297943115,41.2,-3258.24975585938,-150399746048.0,108.6,"2,8343329308586"
1999,ARG,1364.03564453125,8.65248107910156,67.5038,36467218,19.702,2.577,73.396,18.2,11.3902597427368,161.5,7774.73620280001,283523000000.0,119.3,"2,69953644069786"
1999,AUS,2178.1005859375,7.72293090820313,18.4394,18926000,13.1,1.755,78.9317073170732,5.2,11.4912586212158,167.3,20558.9604021981,389098884572.001,93.0,"2,5774558920986"
1999,BGD,-124.426361083984,3.51297950744629,115.3722,125189655,28.158,3.269,64.881,66.4,5.87326908111572,33.8,409.543183768079,51270569883.5275,86.1,"2,46895610876404"
1999,BRA,801.43701171875,7.03171634674072,82.894,172318674,20.654,2.365,69.769,32.3,9.62604713439941,135.4,3479.84383285395,599642075004.471,128.6,"2,35231893317938"
1999,CHL,1202.095703125,7.15328979492188,62.0298,15162801,17.112,2.11,76.092,9.8,11.2358627319336,161.5,4985.62918798153,75596103237.1555,116.9,"2,22498494005546"
1999,CHN,576.9736328125,4.26346874237061,10.492,1252735000,14.64,1.595,71.063,31.9,10.2403259277344,60.5,873.287061730612,1093997267277.1,78.2,"2,10129992485896"
1999,COD,-533.552185058594,3.46315145492554,125.0004,45919615,45.996,6.76,49.557,108.5,5.50492906570435,49.0,102.597973159678,4711259427.27273,97.2,"1,936730062219666"
1999,COL,855.146484375,6.39841175079346,98.7616,38999468,22.803,2.627,72.619,21.8,7.88933515548706,146.6,2209.93165047196,86186158684.7685,92.4,"1,80067009467219"
1999,DEU,2279.0068359375,8.16428756713867,12.8164,82100243,9.4,1.36,77.7268292682927,4.5,13.1395769119263,151.0,26734.9425369252,2194945278872.59,122.5,"1,813841964872096"
1999,EGY,779.382446289063,6.17295265197754,57.2852,67515591,26.381,3.432,68.357,39.2,8.8106803894043,157.1,1343.551962788,90710704806.8416,111.6,"2,0209795008282"
1999,ESP,1839.73510742188,7.29649353027344,8.8896,40386875,9.4,1.17,78.7170731707317,4.5,11.3618049621582,164.4,15720.6405016061,634907542858.302,107.9,"2,3408903979734"
1999,ETH,-447.290283203125,3.64114618301392,112.9412,64343008,44.454,6.664,51.366,90.3,5.13539266586304,41.0,119.684076349153,7700833482.00615,80.6,"2,735299903235"
1999,FRA,2185.82543945313,7.85244274139404,7.5022,60496708,12.9,1.81,78.7560975609756,4.3,13.029767036438,155.0,24681.5370135257,1493151737698.46,103.5,"3,02749486940842"
1999,GBR,2140.74291992188,7.60809898376465,28.8314,58682466,11.9,1.68,77.390243902439,5.7,10.7728500366211,162.8,28726.8572106345,1685762821549.91,102.8,"3,04847188776424"
1999,IDN,258.382568359375,3.75778603553772,49.5168,208615171,21.788,2.523,65.513,42.7,7.09252166748047,47.2,671.098609676196,140001351215.462,94.1,"2,71357608662264"
1999,IND,-38.2379455566406,3.78771543502808,70.176,1038058154,26.861,3.379,62.093,68.9,9.37258720397949,35.4,441.998760444983,458820417337.807,91.4,"2,1475349858195"
1999,ITA,1952.66015625,7.61155700683594,6.6876,56916317,9.4,1.23,79.4243902439024,5.0,12.1005411148071,153.0,22005.0545405773,1252446659833.79,127.2,"1,499612625344884"
1999,LKA,494.304779052734,4.29290676116943,28.6576,18663293,18.464,2.239,70.503,14.7,10.7179870605469,42.1,838.883462825646,15656327859.5696,95.1,"1,723938897529866"
1999,MEX,1054.13232421875,6.66895961761475,80.244,97484823,24.272,2.766,73.988,24.8,8.79365921020508,165.4,6157.19304371027,600232874042.927,100.8,"1,457211093122728"
1999,NGA,-551.99072265625,3.71633553504944,134.0944,119260055,43.211,6.131,46.103,112.7,5.51304817199707,55.6,497.841573908863,59372613485.6576,105.7,"1,520693893442254"
1999,NPL,-128.369079589844,4.18821239471436,116.9996,23509971,32.64,4.135,61.6,61.8,7.11075830459595,36.6,214.106703241189,5033642384.10596,105.3,"1,314782436175252"
1999,PAK,-6.07241821289063,4.25944375991821,59.0298,138624625,35.424,5.172,62.564,86.7,8.54438591003418,53.3,454.276112334929,62973855718.8874,116.3,"0,693713297260466"
1999,PER,812.85498046875,5.52111721038818,72.9262,26078295,23.839,2.917,70.7,31.7,6.25125503540039,143.1,1924.48641937224,50187324567.883,59.6,"0,587808887433394"
1999,POL,1253.54992675781,6.74233055114746,17.6164,38660271,9.9,1.37,73.0439024390244,8.6,13.6656684875488,152.5,4398.08104335996,170031005016.259,136.9,"0,578949798910896"
1999,ROU,1044.46313476563,6.4065580368042,38.379,22472040,10.4,1.3,70.5121951219512,19.2,12.5948295593262,148.2,1599.88953304677,35952781582.2083,138.9,"0,292626563123606"
1999,RUS,1036.37915039063,6.45164203643799,32.0758,147214776,8.3,1.157,65.9821951219512,16.1,18.8136615753174,152.6,1330.75720214844,195907128350.934,151.8,"0,0302873017105616"
1999,TZA,-368.751220703125,4.25533008575439,134.304,32682240,41.663,5.711,50.248,83.0,6.01696872711182,53.5,400.263671875,12711213451.034,109.5,"0,1292691558104744"
1999,USA,2832.56762695313,9.02447509765625,47.9068,279040000,14.2,2.0075,76.5829268292683,7.2,10.6878671646118,173.8,34515.3902272076,9631174489000.0,93.1,"0,270863200786168"
1999,ZAF,524.331420898438,5.82351684570313,72.5508,44338551,23.119,2.754,57.144,47.5,11.2281198501587,124.9,3417.26458934081,151516560274.982,115.5,"0,33645072267467"
2000,AFG,-527.035278320313,4.94832420349121,153.951,20779957,48.021,7.485,55.841,90.5,4.9,42.5,-2927.49047851563,-122812530688.0,109.1,"0,336256638813862"
2000,ARG,708.76953125,8.2200098,66.3552,36870796,19.499,2.542,73.576,17.5,9.1,163.1,7708.09911454041,284203750000.0,120.4,"0,1107266071746482"
2000,AUS,1638.81494141,7.61383343,17.9326,19153000,13.0,1.756,79.2341463414634,5.1,12.7,169.1,21697.7084797731,415576210513.094,92.1,"-0,043419455300018"
2000,BGD,8.56026173,2.07144356,112.2538,127657862,27.493,3.169,65.447,63.1,6.0,35.1,418.068942112038,53369787318.6245,86.0,"-0,1135565236704062"
2000,BRA,312.53927612,8.33459282,82.21,174790339,20.119,2.3,70.116,30.4,4.0,137.8,3749.91084752888,655448188259.351,130.0,"-0,225594995289862"
2000,CHL,356.96377563,7.03517628,60.3632,15342350,16.556,2.055,76.366,9.2,10.3,163.3,5100.25413288222,78249883995.6255,117.6,"-0,267437145200972"
2000,CHN,42.11240387,4.50827932,9.911,1262645000,14.03,1.596,71.397,29.9,14.3,62.3,959.372483635864,1211346869600.41,79.5,"-0,380285689391348"
2000,COD,19.86825752,1.55040038,125.4476,47105830,45.965,6.751,50.041,106.5,7.9,50.3,405.216218582649,19088046305.7971,97.2,"-0,506766820326804"
2000,COL,132.87971497,5.63529348,97.6814,39629965,22.256,2.572,72.945,21.2,5.0,148.6,2520.48108876016,99886577330.7271,92.9,"-0,306396893874608"
2000,DEU,2344.35473633,9.8881979,12.6676,82211508,9.3,1.38,77.9268292682927,4.4,14.5,152.2,23694.7604830673,1947981991011.77,120.6,"-3,7074292575146"
2000,EGY,73.65684509,4.92244291,55.6848,68831561,25.958,3.34,68.602,37.1,3.1,158.9,1450.47624243298,99838543960.0763,112.3,"0,375455601134586"
2000,ESP,1005.28399658,6.79921818,9.3164,40567864,9.8,1.22,78.9658536585366,4.4,8.6,165.8,14749.6874248766,598363313494.903,107.9,"0,545800429363076"
2000,ETH,5.38449526,4.3650465,110.6438,66224809,43.728,6.543,51.941,87.2,9.7,42.1,124.460790874921,8242392103.68061,80.8,"0,833754718336584"
2000,FRA,2161.85302734,9.58447742,7.6438,60912500,13.3,1.89,79.0560975609756,4.1,20.2,156.4,22419.6948211313,1365639660792.16,102.9,"1,731405287900502"
2000,GBR,2029.52490234,7.19528341,28.0886,58892514,11.5,1.64,77.7414634146342,5.6,8.6,164.6,28223.0675706515,1662127402027.54,101.1,"1,614437077147742"
2000,IDN,15.72359753,1.85297656,50.3512,211513822,21.773,2.512,65.772,41.0,3.5,49.2,780.19020467518,165021012077.81,94.7,"0,747449119791676"
2000,IND,18.50239372,4.03493214,66.837,1056575548,26.401,3.311,62.505,66.7,17.0,36.4,443.314193811316,468394937262.37,92.1,"0,60105340398413"
2000,ITA,1524.23962402,7.56665564,6.8174,56942108,9.5,1.26,79.7780487804878,4.7,7.5,154.5,20137.5912217673,1146676894209.73,126.6,"0,45103974842576"
2000,LKA,43.71691132,4.24652863,28.4064,18777606,18.463,2.24,71.333,14.2,26.7,43.3,869.696285031043,16330814179.9766,95.3,"0,163386317298919"
2000,MEX,318.46151733,4.44912481,78.876,98899845,23.85,2.716,74.34,23.8,3.5,167.3,7157.81449985734,707906744574.644,101.9,"-0,075978040166998"
2000,NGA,17.73399544,3.19738436,132.8236,122283853,43.156,6.106,46.267,109.8,4.9,57.0,567.930722076473,69448756932.5833,106.1,"4,8533203167352"
2000,NPL,8.55345249,3.12598538,112.9564,23941099,31.547,3.955,62.288,58.7,8.5,38.0,229.490392563225,5494252207.90502,105.7,"4,5443484416688"
2000,PAK,15.58189678,2.88551998,56.3922,142343583,34.703,5.037,62.82,84.6,8.8,54.9,576.195580353518,82017743416.2841,117.0,"4,28044731503244"
2000,PER,84.07585907,4.41482639,72.4538,26459944,23.328,2.845,71.111,29.3,3.1,144.9,1955.58800627896,51744749133.213,59.6,"4,09586621910788"
2000,POL,238.00448608,5.28789568,16.9076,38258629,9.9,1.37,73.7487804878049,8.1,17.0,153.8,4501.45406742273,172219461126.067,136.5,"4,01793495594044"
2000,ROU,69.89345551,4.20876122,37.409,22442971,10.4,1.31,71.1634146341463,18.1,12.9,149.3,1659.90763954548,37253259016.9976,138.6,"4,01284697333118"
2000,RUS,95.4120636,5.01989794,30.5882,146596869,8.7,1.195,65.4836585365854,15.5,53.8,153.5,1771.59411621094,259710142196.943,151.4,"4,02634120252292"
2000,TZA,12.6108675,3.41530037,134.261,33499177,41.648,5.689,50.801,78.9,8.9,54.8,410.952362060547,13375976353.6994,110.1,"4,0178728989086"
2000,USA,4543.43603516,12.48431969,46.1652,282162411,14.4,2.056,76.6365853658537,7.1,11.0,176.0,36329.9560727102,10250947997000.0,93.3,"3,99117608665204"
2000,ZAF,247.5892334,8.16472149,70.2842,44967713,22.854,2.694,56.048,47.7,22.4,127.0,3374.71842279184,151753369491.916,117.4,"3,93483473259714"
2001,AFG,-483.005126953125,4.99899625778198,150.192,21606992,47.505,7.387,56.308,87.9,5.0,43.9,-2544.49340820313,-89301286912.0,109.5,"3,86076524649326"
2001,ARG,675.05786133,8.37179756,65.2066,37275644,19.328,2.512,73.755,16.9,10.3,164.7,7208.37311355372,268696750000.0,121.6,"3,8022755733806"
2001,AUS,1564.16650391,7.69622898,17.4258,19413000,12.7,1.739,79.6341463414634,5.0,12.2,170.9,19527.3235767954,379083932596.329,91.3,"3,76289998206218"
2001,BGD,8.36238003,2.06375051,109.1354,130088709,26.818,3.07,65.956,60.0,5.7,36.2,415.034404287378,53991289844.3291,85.9,"3,71723638049556"
2001,BRA,270.18981934,8.54960632,81.526,177196051,19.547,2.232,70.462,28.5,4.4,140.0,3160.24934491441,559983704094.17,131.3,"3,66265395327626"
2001,CHL,327.13198853,7.15104103,58.6966,15516112,16.092,2.009,76.634,8.7,10.3,164.9,4609.21396034224,71517080040.6338,118.3,"3,61143354951262"
2001,CHN,43.66367722,4.25329876,9.33,1271850000,13.38,1.597,71.732,27.8,12.9,64.1,1053.10824300262,1339395718862.89,80.9,"3,54371055058174"
2001,COD,6.03850174,2.70775008,125.8948,48428534,45.931,6.74,50.667,104.4,7.7,51.6,153.591044080197,7438189100.33333,97.6,"3,50338617476976"
2001,COL,136.61053467,5.94238234,96.6012,40255956,21.705,2.516,73.241,20.6,4.9,150.4,2439.68245582205,98211749595.5442,93.4,"3,5573826014206"
2001,DEU,2346.61499023,9.92046165,12.5188,82349925,8.9,1.35,78.3292682926829,4.3,14.5,153.5,23628.3272122367,1945790973803.15,118.8,"3,72891286784434"
2001,EGY,73.07783508,5.40030336,54.0844,70152662,25.578,3.253,68.796,35.2,3.2,160.8,1378.20338333845,96684636118.5984,112.7,"3,96961015926562"
2001,ESP,1045.05065918,6.76895761,9.7432,40850412,9.9,1.23,79.3682926829268,4.3,8.0,167.1,15369.0011599444,627830029412.205,107.7,"4,22755119231424"
2001,ETH,5.61692476,4.72316694,108.3464,68159422,42.902,6.407,52.595,83.8,9.3,43.1,120.765783730897,8231326016.47494,81.0,"4,42948199034578"
2001,FRA,2192.71582031,9.70562744,7.7854,61357432,13.1,1.9,79.1585365853659,3.9,19.5,158.0,22452.9823753273,1377657339291.34,102.2,"4,53590851991106"
2001,GBR,2101.83642578,7.56716347,27.3458,59119673,11.3,1.63,77.9926829268293,5.5,8.3,166.3,27806.4488245133,1643908161796.46,99.5,"4,5185027174085"
2001,IDN,17.24096489,2.1185019,51.1856,214427419,21.812,2.509,66.037,39.4,3.4,51.1,748.257608719846,160446947784.909,95.5,"4,41405067772116"
2001,IND,19.79767799,4.26278114,63.498,1075000094,25.944,3.244,62.907,64.4,16.6,37.6,451.572997293746,485441014538.638,92.9,"4,29044453613052"
2001,ITA,1586.65710449,7.73760843,6.9472,56974100,9.4,1.25,80.1268292682927,4.5,7.3,155.9,20500.9543995672,1168023426056.38,126.0,"4,1816653357997"
2001,LKA,41.32370377,4.19323874,28.1552,18911727,18.492,2.246,72.233,13.7,21.8,44.6,832.80357234611,15749753804.8344,95.5,"4,0665447983702"
2001,MEX,363.67358398,4.8203578,77.508,100298152,23.43,2.669,74.658,22.8,3.8,169.1,7544.56872335784,756706300589.791,102.7,"3,95256044875114"
2001,NGA,18.60057449,3.18946958,131.5528,125394046,43.083,6.083,46.51,106.8,4.9,58.6,590.381815034907,74030364472.0506,106.5,"3,84049527378228"
2001,NPL,10.52144337,3.80386233,108.9132,24347113,30.398,3.772,62.945,55.8,8.1,39.3,246.725558064189,6007055042.17687,106.3,"3,72516423112436"
2001,PAK,13.58520222,2.70667124,53.7546,145978408,34.019,4.904,63.066,82.6,8.9,56.6,544.494251402474,79484403984.8849,117.7,"0,203657685214086"
2001,PER,89.9174881,4.72161007,71.9814,26799289,22.935,2.789,71.505,27.2,2.9,146.7,1941.47534195424,52030158775.4055,59.6,"0,509054849102086"
2001,POL,282.82104492,5.66721439,16.1988,38248076,9.6,1.31,74.2,7.6,17.2,155.0,4991.24435799511,190905493539.168,136.2,"0,97951581087998"
2001,ROU,78.8175354,4.37598133,36.439,22131970,10.0,1.27,71.1609756097561,17.3,12.3,150.6,1825.17980455979,40394824679.1232,138.4,"1,037087041732842"
2001,RUS,118.10948944,5.24284792,29.1006,145976482,9.0,1.223,65.3834146341463,14.7,52.4,154.5,2100.3525390625,306602070620.5,151.1,"0,952201110338336"
2001,TZA,15.53204823,4.2355175,134.218,34385849,41.673,5.675,51.444,74.4,7.9,56.2,406.538757324219,13581644245.7352,110.7,"0,882731499075744"
2001,USA,4894.28076172,13.16362572,44.4236,284968955,14.1,2.0305,76.8365853658537,7.0,11.4,178.1,37133.623113437,10581929774000.0,93.7,"0,833031596425608"
2001,ZAF,211.69155884,7.93901682,68.0176,45571272,22.715,2.652,55.089,47.8,23.0,129.0,2971.81976918833,135429607036.658,119.5,"0,83823903440424"
2002,AFG,15.80316353,9.44338989,146.433,22600774,46.901,7.272,56.784,85.3,5.0,45.4,179.426579211394,4055179566.34981,110.1,"0,82769496222793"
2002,ARG,223.84860229,7.3933115,64.058,37681743,19.175,2.486,73.932,16.4,10.2,166.4,2593.404563368,97724004251.8602,122.8,"0,810646051045696"
2002,AUS,1770.46618652,7.89332151,16.919,19651400,12.8,1.756,79.9365853658537,5.0,11.3,172.6,20117.7888912664,395342716617.832,90.6,"0,89427402907167"
2002,BGD,9.34001255,2.25972915,106.017,132478077,26.132,2.973,66.43,57.0,5.3,37.5,413.080282638086,54724081490.5102,85.8,"1,388136168668928"
2002,BRA,246.94700623,8.69685745,80.842,179537523,18.955,2.163,70.813,26.8,4.4,142.1,2839.49150108966,509795270685.19,132.5,"2,82519080951564"
2002,CHL,323.06716919,7.26602364,57.03,15684413,15.713,1.972,76.894,8.3,9.6,166.7,4481.83125502139,70294892400.0639,118.9,"3,6169089363669"
2002,CHN,49.14166641,4.38285208,8.749,1280400000,12.86,1.6,72.061,25.6,12.2,66.0,1148.50829043887,1470550015077.93,82.2,"3,4509326068966"
2002,COD,4.6487875,2.6547749,126.342,49871670,45.892,6.73,51.385,102.2,7.7,53.0,175.009951043154,8728038525.14034,97.8,"3,37869809424062"
2002,COL,130.42552185,5.73295689,95.521,40875363,21.133,2.458,73.517,19.9,4.7,152.2,2396.62712731836,97963003804.7851,93.9,"3,38070511252228"
2002,DEU,2567.50292969,10.18365669,12.37,82488495,8.7,1.34,78.2292682926829,4.2,14.6,154.6,25197.2656001848,2078484517474.51,117.0,"3,70216261690358"
2002,EGY,68.25554657,5.5107379,52.484,71485044,25.258,3.173,68.961,33.5,3.2,162.7,1191.10323854218,85146067415.7303,113.2,"3,19066099812744"
2002,ESP,1174.5793457,6.80052805,10.17,41431558,10.1,1.25,79.5682926829268,4.2,8.3,168.4,17106.686576658,708756677088.629,107.6,"1,77147196114614"
2002,ETH,5.25928497,4.7126298,106.049,70142090,42.012,6.262,53.349,80.3,8.9,44.2,111.927225125,7850809498.16803,81.4,"0,920816610102608"
2002,FRA,2449.75830078,10.02218628,7.927,61805266,12.9,1.88,79.2609756097561,3.7,19.8,159.5,24292.5802304835,1501409382971.38,101.6,"0,710676792942856"
2002,GBR,2386.21240234,7.94137812,26.603,59370479,11.3,1.63,78.1439024390244,5.4,8.3,168.2,30049.8963232066,1784076738609.11,97.9,"0,1298519251234464"
2002,IDN,19.39154434,1.98062718,52.02,217357790,21.86,2.511,66.321,37.8,3.3,53.1,900.177588137897,195660611165.183,96.4,"-0,655338079159374"
2002,IND,20.23548126,4.24016666,60.159,1093317187,25.489,3.176,63.304,62.1,16.1,38.8,470.986786810734,514937948870.08,93.5,"-0,597902118176072"
2002,ITA,1762.53759766,7.86693525,7.077,57059007,9.4,1.27,80.2292682926829,4.3,7.4,157.4,22376.2978989329,1276769338449.3,125.4,"-0,155177723180094"
2002,LKA,42.84844971,4.1731143,27.904,19062476,18.535,2.254,73.085,13.4,21.0,46.0,867.491486787101,16536535647.0834,95.9,"0,1688603001361472"
2002,MEX,385.09851074,5.0716424,76.14,101684764,23.009,2.623,74.922,21.9,3.9,171.0,7593.1373448964,772106378935.377,103.5,"0,469175845937126"
2002,NGA,18.20248985,2.49064016,130.282,128596079,42.989,6.06,46.835,103.8,4.8,60.1,741.747493876339,95385819320.5737,107.0,"0,875965987457396"
2002,NPL,10.71954441,3.92991233,104.87,24725625,29.236,3.593,63.57,53.1,8.0,40.7,244.72084352424,6050875806.66403,106.9,"1,435431274206998"
2002,PAK,15.18973827,2.82704878,51.117,149549695,33.376,4.774,63.3,80.9,9.1,58.2,534.303900685757,79904985384.8652,118.4,"0,967562600601668"
2002,PER,98.33521271,4.93902206,71.509,27100964,22.65,2.749,71.882,25.2,2.9,148.4,2021.24003836472,54777553515.0809,59.5,"-0,1551672224022448"
2002,POL,315.83145142,6.0672431,15.49,38230364,9.3,1.25,74.4975609756098,7.3,17.3,156.3,5207.17142069402,199072058823.529,136.0,"6,86368566780696"
2002,ROU,96.57698822,4.57694626,35.469,21730496,9.7,1.27,71.009756097561,17.0,14.2,151.9,2119.88267323918,46066101951.2933,138.6,"7,06596627860074"
2002,RUS,140.75538635,5.52166557,27.613,145306497,9.7,1.286,65.1287804878049,13.8,52.0,155.3,2377.52954101563,345470494417.863,150.8,"7,18101869986222"
2002,TZA,17.41364098,4.68907547,134.175,35334790,41.718,5.666,52.142,69.9,7.0,57.7,411.972320556641,14142035080.2849,111.4,"7,15118290926428"
2002,USA,5322.7421875,13.98185062,42.682,287625193,14.0,2.0205,76.9365853658537,6.9,11.8,180.2,37997.7596573051,10929112955000.0,94.1,"6,95312273855562"
2002,ZAF,186.78147888,7.46446323,65.751,46150913,22.692,2.624,54.31,47.9,24.3,131.1,2797.08729059913,129088132201.846,121.7,"6,65456134231726"
2003,AFG,17.03574371,8.94125843,143.7648,23680871,46.231,7.148,57.271,82.7,5.0,46.7,190.683814295088,4515558808.10994,110.7,"6,33401421249396"
2003,ARG,262.28659058,6.89451599,63.834,38087866,19.026,2.461,74.107,15.8,9.7,168.0,3349.80630031036,127586973492.177,124.0,"6,0680259840712"
2003,AUS,2249.29077148,7.90449524,16.9552,19895400,12.6,1.748,80.2390243902439,4.9,10.5,174.4,23492.4051742272,467390797903.32,90.0,"5,87771222685042"
2003,BGD,10.27598572,2.30958843,103.6338,134791598,25.439,2.876,66.886,54.3,5.1,38.8,446.310675745944,60158929188.2556,85.7,"5,78762784870594"
2003,BRA,251.4379425,8.18899918,78.904,181809244,18.363,2.097,71.17,25.1,4.3,144.2,3070.43641941942,558233724164.711,133.7,"5,76537573935038"
